vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
VTS,1,1,660,0.9,CRD,8
VTS,1,1,360,1.46,CSH,7
VTS,1,1,300,1.07,CRD,6
VTS,1,1,120,0.56,CRD,4
VTS,1,1,720,1.81,CSH,10
VTS,1,1,1500,5.02,CSH,19.5
VTS,1,1,900,1.59,CRD,10.5
VTS,1,1,960,6.13,CRD,20
VTS,1,1,840,1.6,CSH,10
VTS,1,1,780,1.46,CRD,9.5
VTS,1,1,1200,4.02,CRD,17
VTS,1,1,360,0.68,CRD,5.5
VTS,1,1,660,1.87,CRD,10
VTS,1,1,180,0.77,CSH,4.5
VTS,1,1,480,1.28,CRD,7
VTS,1,1,780,3.09,CSH,12
VTS,1,1,360,0.66,CRD,5.5
VTS,1,1,960,4.19,CRD,16
VTS,1,1,720,2.07,CRD,11
VTS,1,1,840,2.41,CRD,11.5
VTS,2,1,2640,18.99,CRD,52
VTS,1,1,960,1.76,CSH,10.5
VTS,1,1,540,1.71,CRD,8.5
VTS,1,1,420,0.68,CRD,6
VTS,1,1,240,0.74,CSH,5
VTS,1,1,240,0.76,CSH,5
VTS,1,1,240,1.33,CRD,6
VTS,1,1,240,1.07,CSH,5
VTS,1,1,1380,9.99,CSH,29.5
VTS,1,1,480,1.02,CSH,7
VTS,1,1,1260,3.19,CRD,15
VTS,1,1,360,1.52,CSH,7.5
VTS,1,1,1200,8.13,CRD,25.5
VTS,1,1,0,0,CRD,2.5
VTS,1,1,0,0,CRD,2.5
VTS,1,1,720,1.9,CRD,9.5
VTS,1,1,1680,13.22,CRD,38.5
VTS,2,1,1500,16.85,CRD,52
VTS,1,2,1740,11.52,CRD,35
VTS,1,1,1200,3.01,CSH,14.5
VTS,1,1,660,1,CRD,8
VTS,1,1,180,0.66,CSH,4.5
VTS,1,1,120,0.52,CSH,4
VTS,1,1,660,2.62,CRD,11
VTS,1,1,360,1.09,CRD,6
VTS,2,1,2400,19.67,CRD,52
VTS,1,1,480,0.56,CSH,7
VTS,1,1,1620,6,CRD,22.5
VTS,1,1,1500,2.1,CRD,15.5
VTS,1,1,240,0.96,CSH,5.5
VTS,1,1,540,3.31,CSH,11.5
VTS,1,1,840,3.36,CRD,13
VTS,1,1,660,3.29,CRD,12.5
VTS,1,1,900,2.86,CRD,12.5
VTS,1,1,420,0.7,CSH,5.5
VTS,1,1,420,1.11,CSH,6.5
VTS,1,1,960,4.02,CSH,15
VTS,1,1,300,0.61,CSH,5
VTS,1,1,300,0.57,CSH,5
VTS,1,1,300,1.06,CRD,6
VTS,1,1,480,0.84,CSH,6.5
VTS,1,1,480,0.71,CRD,6.5
VTS,1,1,780,4.27,CSH,15.5
VTS,1,1,480,0.98,CRD,7
VTS,1,1,600,1.96,CSH,9
VTS,1,1,660,4.09,CSH,13.5
VTS,1,1,420,0.76,CSH,6
VTS,1,1,720,0.97,CSH,8.5
VTS,1,1,240,0.51,CSH,4.5
VTS,1,1,660,1.54,CRD,9
VTS,1,1,1860,9.5,CRD,31.5
VTS,1,1,1320,8.96,CSH,28
VTS,1,1,960,3.93,CRD,16
VTS,1,1,900,5.15,CRD,18
VTS,1,1,180,0.93,CSH,5
VTS,1,1,480,1.95,CRD,8
VTS,1,1,840,4.47,CRD,15.5
VTS,1,1,180,1.07,CSH,5
VTS,1,1,1020,1.39,CRD,11.5
VTS,1,1,1140,9.09,CRD,27
VTS,1,1,1320,10,CRD,29
VTS,1,1,1740,9.87,CRD,32
VTS,1,1,720,2.21,CRD,11
VTS,1,1,1380,7.09,CRD,24
VTS,1,1,180,0.26,CSH,4
VTS,1,1,1380,3.39,CRD,16.5
VTS,1,1,540,1.48,CSH,8
VTS,1,1,180,0.62,CRD,4
VTS,2,1,2640,22.72,CSH,52
VTS,1,1,780,1.34,CSH,10
VTS,1,1,720,3.55,CRD,12.5
VTS,1,1,540,1.36,CRD,8
VTS,4,1,0,0,CSH,2.5
VTS,1,1,420,0.94,CRD,6
VTS,1,1,660,2.04,CRD,9
VTS,1,1,840,4.91,CRD,16.5
VTS,1,1,240,0.84,CRD,5
VTS,1,1,420,1.86,CRD,8
VTS,1,1,1320,11.17,CSH,31.5
VTS,1,1,600,5.83,CRD,17
VTS,1,1,540,1.23,CSH,8
VTS,1,1,300,0.75,CRD,5
VTS,1,1,300,0.7,CRD,5
VTS,1,1,1320,13.25,CRD,36
VTS,1,1,720,1.76,CSH,9.5
VTS,1,1,240,0.62,CRD,4.5
VTS,1,1,300,0.81,CSH,5
VTS,1,1,960,4.83,CSH,18
VTS,1,1,900,4.82,CRD,16.5
VTS,1,1,300,0.8,CRD,5
VTS,1,1,1140,3.58,CSH,15
VTS,1,1,3960,12.64,CRD,48.5
VTS,1,1,1140,9.63,CRD,27.5
VTS,1,1,720,2.39,CSH,10.5
VTS,1,1,300,1.28,CSH,6.5
VTS,2,1,2100,17.48,CSH,52
VTS,1,2,1620,11.23,CSH,34.5
VTS,2,1,2100,18.93,CRD,52
VTS,2,1,1020,2.12,CSH,52
VTS,1,1,900,2.31,CRD,11.5
VTS,1,2,1440,4.38,CRD,18.5
VTS,1,1,780,2.45,CRD,11
VTS,1,1,1560,7.4,CRD,27
VTS,1,1,360,0.9,CSH,5.5
VTS,1,1,540,1.18,CSH,7.5
VTS,1,1,540,3.02,CRD,10.5
VTS,1,1,180,1.3,CSH,5.5
VTS,1,1,1680,11.64,CSH,34.5
VTS,1,1,660,3.13,CSH,11.5
VTS,1,1,1200,3.81,CSH,16.5
VTS,1,1,540,2.38,CRD,9.5
VTS,1,1,480,3.4,CRD,11.5
VTS,2,1,3120,20.36,CRD,52
VTS,1,1,1440,3.82,CSH,17.5
VTS,1,1,180,0.53,CSH,4.5
VTS,1,1,720,1.36,CRD,9.5
VTS,1,1,600,5.35,CRD,16
VTS,1,1,300,1.57,CSH,6.5
VTS,1,1,840,6.42,CRD,20
VTS,1,1,120,1.02,CSH,5
VTS,1,1,2520,13.44,CSH,43.5
VTS,1,1,1320,11.35,CRD,32.5
VTS,1,1,1080,8.35,CSH,25
VTS,1,1,2100,10.43,CRD,35
VTS,1,1,360,1.55,CRD,7
VTS,1,1,480,1.25,CSH,7
VTS,1,1,1320,5.3,CRD,20
VTS,1,1,540,1.18,CSH,8
VTS,1,1,540,1.03,CSH,7
VTS,1,1,720,1.41,CSH,8.5
VTS,1,1,1200,3.9,CSH,17.5
VTS,1,1,780,1.15,CRD,9
VTS,1,1,240,0.88,CRD,5.5
VTS,1,1,240,0.92,CSH,5
VTS,1,1,420,1.48,CSH,7.5
VTS,1,1,480,1.9,CSH,8.5
VTS,1,1,960,7.97,CRD,24
VTS,1,1,600,3.42,CSH,12.5
VTS,1,1,420,1.59,CRD,7.5
VTS,1,1,300,0.72,CRD,5.5
VTS,1,1,240,0.67,CRD,5
VTS,1,1,1800,10.79,CRD,34.5
VTS,1,1,1020,7.92,CRD,23.5
VTS,1,1,1440,10.51,CRD,30.5
VTS,1,1,480,1.98,CSH,8.5
VTS,1,1,480,0.99,CRD,6.5
VTS,1,1,900,1.61,CRD,11
VTS,1,1,840,2.79,CSH,11.5
VTS,1,1,540,1.05,CSH,7.5
VTS,1,1,540,1.81,CRD,8.5
VTS,1,1,720,2.14,CRD,10.5
VTS,1,1,300,0.74,CSH,5.5
VTS,1,1,660,2.39,CRD,10
VTS,2,1,3060,19.48,CSH,52
VTS,1,1,1500,4.43,CRD,19.5
VTS,1,1,480,1.33,CRD,7
VTS,1,1,1620,9.84,CRD,31
VTS,1,1,240,0.83,CSH,4.5
VTS,1,1,1260,7.39,CSH,24.5
VTS,1,1,360,0.75,CRD,5.5
VTS,1,1,1140,4.07,CSH,15.5
VTS,1,1,780,7.95,CSH,22.5
VTS,1,1,1380,6.54,CSH,22.5
VTS,1,1,420,0.89,CSH,6
VTS,1,1,300,0.52,CSH,5
VTS,1,1,600,1.09,CSH,7.5
VTS,1,1,180,0.75,CRD,4.5
VTS,1,1,2400,14.33,CRD,44
VTS,1,1,480,0.97,CSH,7
VTS,1,1,660,1.91,CRD,10
VTS,1,1,600,2.23,CRD,9.5
VTS,1,1,180,0.75,CSH,5
VTS,1,1,420,1.07,CSH,7
VTS,2,1,2820,17.02,CRD,52
VTS,1,1,240,0.77,CRD,5
VTS,1,1,660,1.45,CRD,9
VTS,1,1,540,2.04,CSH,9
VTS,2,1,1860,17.57,CRD,52
VTS,1,1,720,0.86,CRD,8.5
VTS,1,1,2280,11.9,CRD,39
VTS,1,1,1620,3.81,CRD,19
VTS,1,1,360,1.32,CSH,6.5
VTS,1,1,600,1.02,CSH,7.5
VTS,1,1,840,3.15,CSH,13
VTS,1,1,1860,11.35,CSH,36.5
VTS,1,1,540,1.4,CSH,8
VTS,2,1,3600,17.37,CSH,52
VTS,1,1,780,1.78,CSH,9.5
VTS,1,1,300,0.74,CSH,5.5
VTS,1,1,1140,6.65,CSH,23
VTS,1,1,660,1.43,CSH,8.5
VTS,1,1,60,0.03,CSH,2.5
VTS,1,1,1500,4.98,CRD,19.5
VTS,1,1,1020,7.01,CSH,22
VTS,1,1,780,5.62,CRD,17.5
VTS,1,1,900,2.2,CSH,12
VTS,1,1,1080,4.44,CSH,17
VTS,1,1,540,1.93,CSH,9
VTS,2,1,1920,18.99,CSH,52
VTS,1,1,600,1.75,CSH,8.5
VTS,1,1,1020,3.96,CRD,15
VTS,1,1,1020,2.56,CSH,13
VTS,1,1,600,1.15,CSH,7.5
VTS,1,1,900,1.28,CRD,10
VTS,1,1,660,1.54,CSH,8.5
VTS,1,1,840,3.29,CSH,13
VTS,1,1,600,4.44,CRD,14
VTS,1,1,1080,3.35,CSH,16
VTS,1,1,420,1.09,CRD,6.5
VTS,1,1,300,1.04,CRD,6
VTS,1,1,1320,9.6,CRD,29.5
VTS,2,1,1620,17.49,CRD,52
VTS,1,1,420,0.88,CSH,6.5
VTS,1,1,360,1.37,CRD,6
VTS,1,1,360,0.8,CRD,5.5
VTS,1,1,480,2.47,CSH,9
VTS,1,1,360,0.71,CSH,5.5
VTS,1,1,480,1.19,CSH,7.5
VTS,1,1,1620,11.35,CRD,35
VTS,1,1,2460,14.32,CSH,45.5
VTS,2,1,3000,16.89,CSH,52
VTS,1,1,360,1.35,CRD,7
VTS,1,1,360,0.75,CSH,6
VTS,1,1,840,2.76,CRD,11.5
VTS,1,1,360,1.05,CRD,6.5
VTS,1,1,600,1.31,CRD,8.5
VTS,1,1,1560,5.19,CRD,22.5
VTS,1,1,1020,3.92,CRD,15
VTS,1,1,240,1.17,CRD,5.5
VTS,1,1,660,2.58,CRD,10.5
VTS,1,1,360,0.76,CSH,5.5
VTS,1,1,360,0.9,CRD,6
VTS,1,1,540,1.24,CSH,8
VTS,1,1,2100,11.36,CSH,36.5
VTS,1,1,780,6.84,CSH,20
VTS,2,1,1980,17.55,CRD,52
VTS,1,1,1380,6.62,CRD,22
VTS,1,1,1140,2.16,CRD,13
VTS,1,1,420,1.85,CRD,8
VTS,1,1,1200,8.19,CRD,25
VTS,1,1,1920,16.98,CSH,45.5
VTS,2,1,1800,20.18,CRD,52
VTS,1,1,720,1.62,CSH,9
VTS,1,1,1740,8.4,CRD,28.5
VTS,1,1,960,3.23,CRD,13.5
VTS,1,1,180,1.27,CSH,5.5
VTS,1,1,840,1.28,CSH,10.5
VTS,1,1,600,1.62,CRD,8.5
VTS,1,1,660,1.92,CRD,10
VTS,1,1,420,1.28,CSH,7.5
VTS,1,1,720,1.34,CRD,8.5
VTS,1,1,600,1.19,CSH,8.5
VTS,1,1,1380,5.42,CRD,19.5
VTS,1,1,420,2.42,CSH,9
VTS,1,1,1500,5.86,CRD,22.5
VTS,1,1,840,2.86,CSH,12
VTS,1,1,960,2.43,CRD,12
VTS,1,1,720,1.31,CRD,9
VTS,1,1,540,1.56,CSH,8
VTS,1,1,240,0.5,CSH,4.5
VTS,2,1,1680,17.6,CRD,52
VTS,1,1,600,1.53,CRD,8.5
VTS,1,1,480,1.02,CRD,7
VTS,1,1,480,1.62,CSH,7.5
VTS,1,1,300,0.86,CRD,5
VTS,1,2,720,2.72,CSH,11.5
VTS,2,1,1560,17.31,CRD,52
VTS,1,1,1500,4.1,CSH,19.5
VTS,1,1,600,2.43,CRD,9.5
VTS,1,1,660,3.11,CRD,11
VTS,1,1,240,0.63,CRD,4.5
VTS,1,1,1140,2.38,CRD,13
VTS,1,1,420,1.04,CSH,6.5
VTS,1,1,240,0.65,CSH,5
VTS,1,1,720,3.44,CRD,12.5
VTS,1,1,960,2.77,CRD,12.5
VTS,1,1,780,2.4,CSH,11
VTS,1,1,900,2.83,CRD,11.5
VTS,1,1,720,1.72,CRD,9.5
VTS,1,1,3000,37.1,CRD,95.5
VTS,1,1,900,2.46,CRD,11.5
VTS,1,1,600,1.19,CSH,8
VTS,2,1,2520,18.84,CRD,52
VTS,2,1,3000,17.4,CSH,52
VTS,2,1,2760,18.5,CSH,52
VTS,1,1,1080,4.1,CSH,16.5
VTS,1,1,300,0.97,CSH,5.5
VTS,2,1,2160,19.39,CSH,52
VTS,1,1,660,1.3,CSH,8.5
VTS,1,1,540,2.6,CRD,10
VTS,1,1,1140,6.66,CSH,21.5
VTS,5,1,1140,15.4,CSH,85
VTS,5,1,60,0,CRD,80
VTS,1,1,240,1.59,CRD,7
VTS,1,1,420,0.91,CSH,6.5
VTS,1,1,900,3.51,CSH,14
VTS,1,1,600,1.38,CRD,8
VTS,1,1,420,1.23,CSH,6.5
VTS,1,1,900,4.32,CSH,15.5
VTS,1,1,600,2.4,CRD,10
VTS,1,1,360,1.36,CSH,6.5
VTS,2,1,1800,18.1,CRD,52
VTS,2,1,2460,20.06,CSH,52
VTS,2,1,2400,17.86,CRD,52
VTS,1,1,900,3.44,CSH,14
VTS,1,1,900,2.11,CRD,11
VTS,1,1,2400,10.25,CRD,36.5
VTS,1,1,660,2.51,CRD,10.5
VTS,1,1,480,1.88,CSH,8
VTS,1,1,780,1.61,CSH,9.5
VTS,1,1,360,0.48,CRD,5
VTS,1,1,1020,4.11,CSH,16
VTS,1,1,360,1.03,CSH,6
VTS,1,1,300,0.58,CSH,5
VTS,1,1,120,0.48,CSH,3.5
VTS,1,1,180,0.71,CRD,4
VTS,1,1,1620,10.52,CRD,33.5
VTS,1,1,300,0.86,CRD,5
VTS,1,1,300,0.58,CSH,4.5
VTS,1,1,720,1.89,CSH,9.5
VTS,1,1,480,1.72,CRD,8
VTS,1,1,720,3.72,CSH,12.5
VTS,1,1,480,2.23,CRD,9
VTS,1,1,1200,5,CRD,19
VTS,1,1,720,1.91,CSH,10
VTS,1,1,780,2.88,CSH,11.5
VTS,1,1,240,1.19,CSH,5.5
VTS,1,1,240,1.07,CSH,5.5
VTS,2,1,1380,17.36,CSH,52
VTS,1,1,480,1.29,CSH,7
VTS,1,1,540,1.68,CSH,8
VTS,1,1,660,1.93,CSH,9
VTS,1,1,720,0.71,CRD,8.5
VTS,1,1,1380,10.58,CSH,30.5
VTS,1,1,480,1.11,CSH,6.5
VTS,1,1,240,0.86,CRD,5
VTS,1,1,300,0.83,CSH,5.5
VTS,1,1,360,1.01,CSH,5.5
VTS,1,1,300,0.62,CRD,5
VTS,1,1,180,0.22,CRD,3.5
VTS,1,1,1680,5.71,CRD,22.5
VTS,1,1,900,6,CRD,19.5
VTS,1,1,660,1.39,CRD,8.5
VTS,1,1,180,0.57,CSH,4
VTS,1,1,300,1.04,CSH,5.5
VTS,1,1,360,1.3,CSH,6.5
VTS,1,1,360,1.02,CSH,6
VTS,1,1,240,0.67,CSH,4.5
VTS,1,1,2460,19.2,CSH,55
VTS,1,1,420,1.16,CSH,6.5
VTS,1,1,540,1.26,CRD,7.5
VTS,1,1,420,1.4,CSH,7
VTS,1,1,420,1.47,CRD,7.5
VTS,1,1,180,0.41,CRD,4
VTS,1,1,2220,13.54,CRD,41
VTS,1,1,420,0.61,CRD,6
VTS,1,1,1200,4.04,CRD,16
VTS,1,1,480,1.49,CRD,7.5
VTS,1,1,720,2.25,CRD,10.5
VTS,1,1,660,2.26,CSH,10
VTS,1,1,1800,13.41,CSH,40
VTS,1,1,840,2.49,CSH,11.5
VTS,1,1,600,2.01,CSH,9
VTS,1,1,1200,3.8,CSH,16.5
VTS,1,2,1500,11.28,CSH,33
VTS,1,1,900,2.99,CSH,13.5
VTS,1,1,300,1.39,CSH,6
VTS,1,1,3000,13.83,CRD,47.5
VTS,1,2,3600,22.97,CRD,64.5
VTS,1,1,1260,4.13,CSH,16.5
VTS,1,1,240,0.95,CSH,5
VTS,1,1,720,1.47,CRD,9
VTS,1,1,720,1.71,CSH,9.5
VTS,1,1,660,2.34,CSH,11
VTS,1,1,540,2.16,CSH,9
VTS,2,1,1860,18.93,CRD,52
VTS,2,1,1800,18.44,CRD,52
VTS,1,1,240,0.77,CRD,5
VTS,1,1,1020,2.26,CRD,12
VTS,1,1,480,1.35,CRD,7
VTS,1,1,360,1.37,CRD,6.5
VTS,1,1,300,0.71,CRD,5
VTS,1,1,1380,3.59,CSH,17.5
VTS,1,1,540,1.41,CSH,8
VTS,1,1,300,1.08,CRD,6
VTS,1,1,1380,4.1,CRD,18
VTS,1,1,900,3.63,CRD,14.5
VTS,1,1,600,3.18,CSH,11.5
VTS,1,1,660,1.42,CSH,8.5
VTS,1,1,540,1.05,CSH,7.5
VTS,1,1,1260,4.97,CRD,18.5
VTS,1,1,360,1.21,CSH,6.5
VTS,1,1,1020,3.01,CSH,14
VTS,1,2,4020,20.8,CRD,63.5
VTS,1,1,420,1.02,CRD,6.5
VTS,1,1,900,1.89,CRD,11.5
VTS,1,1,480,1.7,CSH,8
VTS,1,1,780,2.02,CSH,10.5
VTS,1,1,540,2.5,CRD,9.5
VTS,1,1,480,1.42,CRD,7.5
VTS,1,1,540,1.27,CRD,8
VTS,1,1,1200,3.85,CRD,16
VTS,1,1,180,0.5,CRD,4
VTS,1,1,1920,9.48,CRD,30
VTS,2,1,3180,33.47,CSH,52
VTS,1,1,1740,5.76,CRD,23
VTS,1,1,1680,2.02,CRD,17
VTS,1,1,840,1.45,CRD,9.5
VTS,2,1,1860,20.62,CRD,52
VTS,1,1,360,0.6,CRD,5.5
VTS,1,1,360,0.88,CSH,5.5
VTS,1,1,660,1.44,CSH,8.5
VTS,1,1,2100,5.45,CRD,26
VTS,1,1,1740,12.85,CSH,38
VTS,2,1,1620,17.66,CSH,52
VTS,1,1,900,6.8,CSH,21.5
VTS,1,1,300,0.98,CRD,5.5
VTS,1,1,1200,3.13,CRD,15
VTS,1,1,300,1.13,CRD,6
VTS,1,1,420,0.69,CSH,6.5
VTS,1,1,120,0.5,CRD,4
VTS,1,1,1380,3.74,CRD,17
VTS,1,1,540,1.86,CRD,8.5
VTS,1,1,360,0.73,CRD,6
VTS,1,1,720,3.05,CSH,12
VTS,1,1,540,0.89,CRD,7
VTS,1,1,180,0.77,CRD,4.5
VTS,1,1,300,0.92,CSH,5.5
VTS,1,1,420,1.07,CRD,6.5
VTS,1,1,420,1.69,CSH,7.5
VTS,1,1,2040,3.26,CRD,21
VTS,1,1,780,1.45,CRD,9.5
VTS,1,1,600,1.84,CRD,8.5
VTS,1,1,840,2.9,CRD,12
VTS,1,1,780,2.71,CRD,11.5
VTS,1,1,600,1.6,CSH,8.5
VTS,1,1,960,2.09,CSH,11.5
VTS,1,1,360,0.7,CSH,6
VTS,1,1,1020,2.52,CRD,12
VTS,1,1,1380,4.47,CSH,18.5
VTS,2,1,1860,18.86,CRD,52
VTS,1,1,240,0.93,CRD,5.5
VTS,1,1,480,1.75,CSH,8.5
VTS,1,1,360,1.36,CSH,6.5
VTS,2,1,1980,20.1,CRD,52
VTS,2,1,3420,18.57,CRD,52
VTS,1,1,480,1.49,CRD,7.5
VTS,1,1,720,1.93,CSH,10
VTS,1,1,780,1.81,CRD,10.5
VTS,1,1,360,0.87,CRD,6
VTS,1,1,1260,4.94,CRD,18
VTS,1,1,1260,4.02,CRD,17.5
VTS,1,1,360,0.77,CRD,5.5
VTS,1,1,540,1.63,CSH,8.5
VTS,2,1,2760,19.02,CSH,52
VTS,1,1,1080,2.38,CRD,13
VTS,1,1,960,2.59,CSH,12
VTS,1,1,1740,4.32,CSH,20.5
VTS,1,1,540,1.81,CRD,8
VTS,1,1,360,1.14,CRD,6.5
VTS,1,1,300,2.02,CRD,7.5
VTS,1,1,420,1.02,CSH,6.5
VTS,1,1,840,3.17,CRD,12.5
VTS,1,1,960,3.58,CRD,13.5
VTS,1,1,120,0.37,CSH,3.5
VTS,1,1,1440,5.84,CSH,22
VTS,2,1,1440,17,CRD,52
VTS,1,1,780,6.2,CSH,19.5
VTS,1,1,660,1.53,CSH,9
VTS,1,1,720,2.73,CRD,11
VTS,1,1,1140,2.94,CRD,14.5
VTS,1,1,360,0.86,CRD,6
VTS,1,1,960,2.6,CSH,12
VTS,1,1,1440,1.45,CRD,15
VTS,1,1,780,2.03,CRD,10.5
VTS,1,1,660,1.46,CRD,8
VTS,1,1,720,3.92,CRD,14
VTS,1,1,420,1.4,CSH,7
VTS,1,1,300,1.52,CRD,6.5
VTS,1,1,1620,10.65,CRD,32
VTS,1,1,720,1.97,CRD,9.5
VTS,1,1,780,2.07,CRD,10.5
VTS,1,2,420,1.06,CSH,7
VTS,1,1,360,1.25,CRD,6.5
VTS,1,1,1200,3.74,CRD,16
VTS,1,1,2160,9.96,CSH,34
VTS,1,1,300,1.03,CRD,5.5
VTS,1,1,1020,2.47,CRD,12.5
VTS,1,1,480,0.91,CRD,6.5
VTS,1,1,420,1.17,CRD,6.5
VTS,1,2,120,0.41,CSH,4
VTS,2,1,1620,19.16,CRD,52
VTS,1,1,720,2.83,CRD,11.5
VTS,1,1,300,0.54,CRD,5
VTS,1,1,300,0.38,CRD,5
VTS,1,1,480,2.03,CRD,8.5
VTS,1,1,540,2,CRD,9
VTS,1,1,540,0.88,CRD,7.5
VTS,1,1,960,3.09,CRD,13
VTS,2,1,3600,17.76,CRD,52
VTS,1,1,120,0.57,CSH,4
VTS,1,1,300,0.52,CRD,5
VTS,1,1,780,1.06,CRD,9
VTS,1,1,240,1.5,CSH,6.5
VTS,1,1,1860,12.84,CRD,39
VTS,5,1,2580,17.42,CRD,85
VTS,1,1,720,1.87,CRD,9.5
VTS,1,1,540,1.37,CRD,7.5
VTS,1,1,480,1.59,CRD,7.5
VTS,1,1,1080,4.61,CRD,17
VTS,2,1,1680,16.84,CRD,52
VTS,5,1,1980,17.96,CRD,85
VTS,1,1,600,1.62,CSH,8
VTS,1,1,480,1.74,CSH,8
VTS,1,1,720,2.39,CSH,10.5
VTS,1,1,420,2.2,CSH,8
VTS,1,1,1560,4.5,CRD,20.5
VTS,1,1,300,0.84,CRD,5.5
VTS,1,1,1440,3.41,CRD,16.5
VTS,1,1,660,1.55,CSH,8.5
VTS,1,1,1020,3.08,CRD,13
VTS,4,1,1440,5.41,CRD,20.5
VTS,1,1,360,0.65,CSH,5.5
VTS,1,1,480,1.11,CRD,6.5
VTS,1,1,900,4,CRD,14.5
VTS,2,1,3360,19.06,CRD,52
VTS,1,1,480,1.76,CRD,8
VTS,1,1,1140,3.23,CRD,14.5
VTS,1,1,780,2.14,CRD,10.5
VTS,1,1,300,0.89,CRD,5.5
VTS,1,1,1320,4,CRD,18
VTS,1,1,780,1.43,CRD,9.5
VTS,1,1,240,1.42,CSH,6
VTS,1,1,780,2.05,CRD,11
VTS,1,1,420,1.15,CSH,7
VTS,1,1,540,0.99,CRD,7.5
VTS,1,1,540,0.25,CSH,6.5
VTS,2,1,2040,22.34,CRD,52
VTS,1,1,600,3.53,CRD,11.5
VTS,1,1,180,0.48,CRD,4
VTS,1,1,480,1.47,CSH,7.5
VTS,1,1,1440,6.36,CRD,22
VTS,1,1,600,1.5,CRD,8.5
VTS,1,1,420,0.89,CSH,6
VTS,1,1,540,1.26,CSH,8
VTS,1,1,720,1.95,CRD,9.5
VTS,1,1,420,0.9,CRD,6
VTS,2,1,3420,18.29,CSH,52
VTS,1,1,360,1.02,CRD,6
VTS,1,1,540,2.42,CRD,9.5
VTS,1,1,660,1.8,CRD,9.5
VTS,1,1,1260,5.21,CSH,19.5
VTS,1,1,240,0.59,CSH,4.5
VTS,1,1,660,2.75,CRD,10.5
VTS,1,1,1080,2.48,CRD,13.5
VTS,1,1,540,1.44,CSH,8
VTS,4,1,1860,13.35,CSH,43
VTS,2,1,2100,20.84,CRD,52
VTS,1,1,840,3.87,CSH,14
VTS,1,1,1020,5.82,CRD,19
VTS,1,1,900,5.27,CRD,17.5
VTS,1,1,180,0.67,CSH,4.5
VTS,1,1,780,2.83,CSH,12
VTS,1,1,420,1.05,CRD,6.5
VTS,1,1,1080,2.71,CSH,13.5
VTS,1,1,1020,2.88,CRD,13
VTS,1,1,540,1.54,CSH,8.5
VTS,1,1,660,6.61,CRD,19.5
VTS,1,1,600,3.61,CRD,12.5
VTS,1,1,2160,14.09,CRD,42
VTS,1,1,540,1.81,CRD,8
VTS,1,1,720,3.08,CRD,11.5
VTS,1,1,2040,11.55,CSH,36.5
VTS,1,1,480,1.81,CSH,8
VTS,1,1,840,2.89,CSH,12.5
VTS,1,1,2940,8.85,CSH,35
VTS,1,1,480,0.74,CRD,6
VTS,2,1,2460,15.52,CSH,52
VTS,1,1,420,1.75,CRD,8
VTS,1,1,720,3.47,CSH,12.5
VTS,1,1,360,1.86,CSH,7.5
VTS,1,1,960,3.62,CRD,13.5
VTS,1,1,0,0,CSH,2.5
VTS,1,1,420,1.44,CRD,7
VTS,1,1,660,1.3,CRD,9
VTS,1,1,840,2.39,CRD,11
VTS,1,1,420,1.85,CRD,8
VTS,1,1,1560,13,CRD,38
VTS,1,1,600,1.4,CRD,8
VTS,1,1,1440,3.03,CRD,17
VTS,1,1,360,0.98,CSH,6
VTS,1,1,900,2.87,CSH,12.5
VTS,5,1,60,0,CRD,60
VTS,1,1,780,1.73,CRD,10
VTS,1,1,960,10.96,CSH,30.5
VTS,1,1,1020,1.63,CRD,12
VTS,1,1,420,1.06,CSH,6
VTS,1,1,360,1.21,CRD,6.5
VTS,1,1,360,1.52,CSH,7
VTS,1,1,900,1.44,CSH,10.5
VTS,1,1,300,1.19,CRD,6
VTS,1,1,1140,6.64,CRD,21
VTS,1,1,660,0.95,CSH,8.5
VTS,1,1,540,1.79,CSH,8.5
VTS,1,1,660,1.09,CSH,8
VTS,1,1,180,1.07,CRD,5
VTS,1,1,720,2.22,CSH,10.5
VTS,1,1,1080,5.34,CRD,18.5
VTS,1,1,240,0.64,CSH,5
VTS,1,1,420,1.83,CSH,8
VTS,1,1,540,2.71,CRD,10
VTS,1,1,480,1.35,CSH,7.5
VTS,1,1,420,0.69,CSH,6.5
VTS,1,1,480,1.38,CRD,7.5
VTS,1,1,1140,3.26,CRD,15.5
VTS,1,1,660,2.58,CRD,10
VTS,1,1,660,1.55,CSH,9
VTS,1,1,1260,2.79,CRD,14.5
VTS,1,1,960,1.99,CRD,11.5
VTS,1,1,900,2.02,CSH,11
VTS,2,1,1620,17.34,CSH,52
VTS,1,1,540,2.65,CSH,10
VTS,1,1,240,0.73,CRD,5
VTS,1,1,180,0.55,CSH,4
VTS,1,1,1320,3.15,CRD,15.5
VTS,1,1,300,1.55,CSH,6.5
VTS,1,1,960,4.3,CSH,15
VTS,1,1,420,1.05,CRD,6
VTS,2,1,2580,18.89,CRD,52
VTS,1,1,240,0.57,CRD,4.5
VTS,1,1,240,0.64,CRD,4.5
VTS,1,1,540,1.22,CRD,7
VTS,1,1,1200,5.91,CRD,20.5
VTS,1,1,1080,3.27,CRD,15
VTS,1,1,360,1.16,CRD,6.5
VTS,1,1,660,5.24,CRD,15.5
VTS,1,1,1560,10.28,CRD,32
VTS,1,1,1140,3.31,CRD,16
