vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,3,398,1.7,CSH,7.5
CMT,1,2,270,0.9,CRD,5.5
CMT,1,1,902,1.9,CSH,11
CMT,1,3,376,0.5,CSH,5.5
CMT,1,1,518,1.4,CRD,8
CMT,1,1,828,3.3,CRD,13
CMT,1,1,393,1.5,CRD,7
CMT,1,2,469,1.8,CRD,8
CMT,1,2,333,0.8,CSH,5.5
CMT,1,1,427,1.5,CSH,7.5
CMT,1,1,542,2.5,CRD,10
CMT,1,1,1654,14.3,CRD,40.5
CMT,1,2,666,2,CRD,10.5
CMT,1,1,809,4.6,CRD,15.5
CMT,1,2,1187,5.3,CSH,20
CMT,1,1,393,1.8,CRD,8
CMT,1,1,1210,4.5,CRD,18
CMT,1,1,600,0.6,CSH,7.5
CMT,1,2,245,0.5,CSH,4.5
CMT,1,1,234,0.7,CRD,5
CMT,1,2,167,0.9,CRD,5
CMT,1,2,336,1,CRD,6.5
CMT,1,1,1221,9,CRD,27.5
CMT,1,3,654,3.6,CSH,13.5
CMT,1,1,777,1.6,CRD,9.5
CMT,1,1,667,1.5,CSH,9
CMT,1,2,423,0.6,CSH,6
CMT,1,2,1209,3.7,CSH,16
CMT,1,3,317,0.7,CRD,5.5
CMT,1,2,330,0.9,CRD,5.5
CMT,1,2,512,1.7,CSH,8.5
CMT,1,2,588,0.9,CSH,7.5
CMT,1,1,1301,5.3,CSH,20
CMT,1,1,359,1.5,CRD,7
CMT,1,3,215,0.9,CRD,5.5
CMT,1,1,605,1.6,CSH,9
CMT,1,1,635,1.3,CRD,8.5
CMT,1,1,1589,4.3,CSH,20
CMT,5,1,38,0,CRD,82
CMT,1,2,2148,6,CSH,26.5
CMT,1,1,125,0.3,CRD,3.5
CMT,1,3,228,0.6,CRD,4.5
CMT,1,2,552,1.8,CRD,8.5
CMT,1,2,917,4.5,CRD,16.5
CMT,1,1,335,0.6,CRD,5.5
CMT,1,2,340,1.2,CSH,6.5
CMT,1,1,437,1.2,CSH,7
CMT,1,1,1564,7.5,CRD,25.5
CMT,1,1,470,2.6,CRD,10.5
CMT,1,1,671,1.9,CSH,9.5
CMT,1,1,362,1.9,CRD,7.5
CMT,1,1,808,4.6,CRD,15
CMT,1,1,974,7.5,CSH,22.5
CMT,1,1,582,1.6,CSH,8.5
CMT,1,1,830,2.5,CSH,11.5
CMT,1,1,999,2.2,CSH,12.5
CMT,1,2,1012,2.3,CRD,12.5
CMT,1,1,426,1.9,CSH,8
CMT,1,2,940,3.9,CRD,15.5
CMT,1,2,621,2.4,CRD,10
CMT,1,1,212,0.8,CSH,5
CMT,1,4,1727,13.3,CSH,39
CMT,1,1,960,2.1,CRD,12
CMT,1,2,1096,3.7,CRD,15.5
CMT,1,1,119,0.7,CSH,4
CMT,1,2,557,1.5,CSH,8
CMT,1,1,335,0.9,CSH,6
CMT,1,1,933,6,CRD,19.5
CMT,1,1,451,1.1,CSH,7
CMT,1,1,155,0.5,CSH,4
CMT,1,1,738,2,CRD,10.5
CMT,1,1,476,1.4,CRD,7.5
CMT,1,2,358,0.7,CRD,6
CMT,1,2,503,2.3,CRD,9.5
CMT,1,1,523,1.6,CSH,8.5
CMT,1,1,548,1.8,CRD,9
CMT,1,1,110,0.7,CSH,4
CMT,1,1,432,1.4,CRD,7
CMT,1,1,530,1.4,CSH,8
CMT,1,1,1096,9.2,CSH,27
CMT,1,2,460,1.3,CRD,7.5
CMT,1,2,886,2.8,CSH,12
CMT,1,1,529,2.1,CSH,9.5
CMT,1,1,301,0.5,CSH,4
CMT,1,2,395,0.7,CSH,6
CMT,1,3,505,0.9,CSH,7
CMT,1,2,489,1.2,CRD,7.5
CMT,1,1,1133,9.2,CRD,28
CMT,1,2,1455,3.8,CSH,17.5
CMT,1,3,255,0.7,CRD,4.5
CMT,1,1,329,1,CRD,6
CMT,1,2,391,0.9,CSH,6.5
CMT,1,2,1487,2.9,CSH,16.5
CMT,1,2,715,1.7,CSH,9.5
CMT,1,1,726,3.7,CSH,14
CMT,1,2,1448,3.4,CSH,16.5
CMT,1,1,481,0.8,CRD,6.5
CMT,1,1,547,3.7,CRD,12.5
CMT,1,2,733,2.9,CRD,11.5
CMT,1,4,403,1.2,CRD,7
CMT,1,1,1040,3.3,CRD,14
CMT,1,1,346,1.1,CSH,6
CMT,1,1,472,2.2,CSH,9
CMT,1,1,206,0.3,CRD,4
CMT,1,2,936,1.5,CSH,10.5
CMT,1,1,238,0.4,CSH,4.5
CMT,1,1,579,1.4,CRD,8.5
CMT,1,1,379,1,CRD,6
CMT,1,1,372,1.2,CSH,6.5
CMT,1,2,487,0.7,CRD,6.5
CMT,1,2,803,2.2,CRD,11
CMT,1,1,108,0.3,CSH,3.5
CMT,1,2,1265,6.8,CSH,23.5
CMT,1,2,455,1.3,CRD,7.5
CMT,1,1,2709,14.6,CRD,45
CMT,1,1,323,1,CRD,6
CMT,1,3,570,3,CRD,10.5
CMT,1,2,180,0.6,CSH,4.5
CMT,1,1,530,1.2,CRD,7.5
CMT,1,2,469,3,CRD,10.5
CMT,1,4,604,2.2,CRD,9.5
CMT,1,2,107,0.3,CSH,3.5
CMT,1,2,285,0.8,CRD,5
CMT,1,4,1037,2.4,CSH,12.5
CMT,1,1,530,2.9,CRD,10
CMT,1,1,172,0.6,CSH,4.5
CMT,1,1,215,1,CRD,5.5
CMT,1,1,359,1.7,CRD,7
CMT,1,2,804,2.2,CSH,11
CMT,1,2,479,5.1,CRD,15.5
CMT,1,1,216,0.5,CSH,4.5
CMT,1,2,308,0.6,CRD,5
CMT,1,1,400,1.1,CRD,6.5
CMT,1,1,1893,11.6,CRD,36.5
CMT,1,2,118,0.7,CRD,4
CMT,1,1,878,2.9,CRD,12
CMT,1,1,268,0.6,CSH,5
CMT,1,1,364,1.2,CSH,6.5
CMT,1,1,1044,2.9,CRD,14
CMT,1,1,544,2.3,CRD,9.5
CMT,1,1,456,2.9,CRD,10
CMT,1,2,297,1,CRD,6
CMT,1,2,424,1.6,CRD,7.5
CMT,1,4,670,3.2,CSH,12
CMT,1,1,492,1.7,CRD,8
CMT,1,1,371,1.7,CSH,7.5
CMT,1,2,1136,4.7,CSH,18
CMT,1,1,737,1.7,CSH,9.5
CMT,1,1,291,0.7,CSH,5
CMT,1,1,1048,4.2,CRD,16.5
CMT,1,2,769,3.2,CRD,13
CMT,1,1,307,2,CRD,7.5
CMT,1,2,716,3.3,CRD,12.5
CMT,1,1,639,1.5,CSH,8.5
CMT,1,2,214,0.4,CSH,4.5
CMT,1,1,553,1.6,CRD,8.5
CMT,1,2,482,0.8,CRD,7
CMT,1,2,509,1.6,CSH,8
CMT,1,2,494,1.4,CSH,8
CMT,1,1,106,0.3,CRD,3.5
CMT,1,1,209,0.9,CRD,5
CMT,1,1,419,0.7,CRD,6
CMT,1,1,843,2,CSH,10.5
CMT,1,2,730,2.2,CSH,10
CMT,1,2,1100,3.2,CSH,14
CMT,1,1,217,0.9,CSH,5
CMT,1,2,1028,3.5,CRD,14.5
CMT,1,2,906,3.2,CRD,13.5
CMT,1,2,588,1,CSH,8
CMT,1,1,762,1.7,CSH,10.5
CMT,1,1,189,0.8,CSH,5
CMT,1,1,310,1,CSH,6
CMT,1,1,318,0.9,CSH,5.5
CMT,1,1,529,1.5,CSH,8.5
CMT,1,1,320,1.2,CSH,6
CMT,1,1,675,1.8,CRD,9
CMT,1,2,534,1.7,CRD,8
CMT,1,1,218,1.7,CRD,6.5
CMT,1,1,897,8.2,CRD,23.5
CMT,1,1,115,0.5,CSH,3.5
CMT,1,2,644,2,CRD,9.5
CMT,2,1,1767,17.2,CRD,52
CMT,1,1,1218,7.5,CSH,2.5
CMT,1,2,118,0.5,CSH,4
CMT,1,1,227,0.9,CSH,5
CMT,1,1,478,1.4,CSH,7.5
CMT,1,1,539,1.6,CSH,8
CMT,1,1,957,3.8,CRD,14.5
CMT,1,1,829,2.5,CRD,11.5
CMT,1,1,973,4.3,CSH,15
CMT,1,1,191,0.9,CRD,5
CMT,1,1,186,0.8,CRD,5
CMT,1,1,392,1.1,CSH,6.5
CMT,1,1,847,2.3,CSH,12
CMT,1,1,309,0.6,CSH,5.5
CMT,1,4,686,1.6,CRD,9.5
CMT,1,4,767,2.4,CSH,10.5
CMT,1,1,608,2.8,CRD,10.5
CMT,1,3,488,1.9,CSH,8.5
CMT,1,4,25,0,CSH,2.5
CMT,1,1,1479,9.3,CRD,30
CMT,1,1,1042,6.6,CRD,21
CMT,1,1,565,2.4,CRD,9.5
CMT,1,1,411,1.8,CSH,8
CMT,1,1,126,0.3,CSH,3.5
CMT,1,1,377,1,CRD,6
CMT,1,4,168,0.5,CSH,4.5
CMT,1,1,294,0.9,CSH,5.5
CMT,1,1,467,0.9,CRD,7
CMT,1,1,175,0.6,CSH,4.5
CMT,1,1,350,1.2,CSH,6.5
CMT,1,2,1158,3.3,CSH,15.5
CMT,1,1,808,2.1,CRD,11
CMT,1,2,900,3.9,CSH,15
CMT,1,1,1422,5.8,CRD,20.5
CMT,1,3,239,1.1,CSH,5.5
CMT,1,1,961,2.5,CRD,12
CMT,1,1,1266,3.8,CRD,17
CMT,1,1,1139,9.5,CRD,27.5
CMT,1,1,354,1.5,CRD,7
CMT,1,1,201,0.6,CSH,4.5
CMT,1,1,444,1.7,CRD,7.5
CMT,1,2,710,1.1,CRD,8.5
CMT,1,4,791,2.6,CRD,12
CMT,1,1,623,2.8,CRD,10.5
CMT,1,1,341,1.2,CRD,6
CMT,1,1,261,0.3,CSH,4.5
CMT,1,1,419,0.9,CRD,6.5
CMT,1,1,1051,2.7,CRD,13.5
CMT,1,2,638,1.2,CSH,8.5
CMT,1,2,931,2.6,CSH,12.5
CMT,2,4,2153,19.1,CRD,52
CMT,1,1,294,1,CSH,6
CMT,1,2,260,1.8,CSH,7
CMT,1,1,843,5.1,CRD,17
CMT,1,1,609,3.3,CRD,12
CMT,1,3,189,0.3,CRD,4
CMT,1,1,142,0.5,CSH,4
CMT,1,3,782,2.4,CRD,11
CMT,1,2,711,2.7,CRD,11.5
CMT,1,1,252,0.8,CSH,5
CMT,1,1,737,2.4,CRD,10.5
CMT,1,1,1228,8.3,CRD,25.5
CMT,1,1,2714,17.7,CRD,52.5
CMT,1,1,432,1.1,CSH,7
CMT,1,2,273,1,CSH,5.5
CMT,1,3,665,1.9,CSH,9.5
CMT,1,1,389,1.3,CRD,7
CMT,1,1,793,2.8,CRD,12
CMT,1,4,255,0.6,CRD,5
CMT,1,1,777,2.2,CRD,11
CMT,1,1,551,0.7,CSH,7.5
CMT,1,2,405,0.9,CRD,6
CMT,1,3,317,1.1,CSH,6
CMT,1,1,937,9,CSH,26
CMT,1,1,557,1.4,CRD,8
CMT,1,1,217,0.6,CRD,4.5
CMT,1,1,333,1.4,CRD,6.5
CMT,1,1,278,1.7,CSH,7
CMT,1,3,695,2.3,CSH,10
CMT,1,2,448,1.3,CRD,7.5
CMT,1,2,1001,3.8,CSH,15.5
CMT,1,1,386,1.2,CSH,7
CMT,1,1,648,1.5,CRD,9
CMT,1,1,322,0.7,CRD,5.5
CMT,1,1,544,2.5,CRD,10.5
CMT,1,1,306,1.2,CSH,6.5
CMT,1,1,546,1.4,CRD,8
CMT,1,1,248,0.6,CSH,5
CMT,1,2,329,0.9,CRD,6
CMT,1,1,854,2.3,CRD,11.5
CMT,1,1,266,0.9,CRD,5.5
CMT,1,1,626,1.7,CRD,9
CMT,1,1,117,0.5,CRD,4
CMT,1,1,808,2.7,CSH,11
CMT,1,2,139,0.3,CRD,3.5
CMT,1,2,1600,5.1,CRD,20.5
CMT,1,1,865,3.4,CSH,13.5
CMT,1,2,1095,4.8,CRD,18
CMT,1,1,773,3.1,CSH,12
CMT,1,1,733,2.3,CRD,10.5
CMT,1,1,154,0.3,CSH,4
CMT,1,1,358,1.2,CSH,6.5
CMT,1,4,192,0.4,CSH,4
CMT,1,2,358,1.5,CSH,7
CMT,1,2,276,1,CSH,5.5
CMT,1,3,418,1.5,CRD,7
CMT,1,1,769,2.3,CRD,11
CMT,1,2,842,5.7,CSH,18.5
CMT,1,1,241,1,CRD,5.5
CMT,1,1,1242,4.8,CSH,18
CMT,1,1,866,7.4,CRD,22.5
CMT,1,2,252,0.5,CSH,4.5
CMT,1,2,115,0.4,CRD,3.5
CMT,1,1,1519,8.3,CRD,27.5
CMT,1,1,272,0.6,CRD,5
CMT,1,1,531,1.3,CSH,8
CMT,1,1,261,0.4,CRD,4.5
CMT,1,1,303,0.6,CRD,5.5
CMT,1,1,273,0.6,CSH,5
CMT,1,4,1603,3.5,CRD,18.5
CMT,1,1,1326,4.4,CSH,18.5
CMT,1,1,687,2.1,CSH,9.5
CMT,1,1,360,1.4,CSH,7
CMT,1,1,483,1.4,CRD,7.5
CMT,1,1,295,0.7,CRD,5
CMT,1,1,639,2.7,CRD,11
CMT,1,2,768,3.7,CSH,14
CMT,1,1,288,1,CSH,6
CMT,1,1,1148,10.3,CRD,29
CMT,1,1,363,1.4,CRD,7
CMT,1,1,1121,7.3,CRD,23.5
CMT,1,1,886,2.4,CSH,12
CMT,1,1,450,1.1,CRD,6.5
CMT,1,1,528,1.1,CSH,7.5
CMT,1,2,695,1.6,CSH,9.5
CMT,1,1,178,0.5,CRD,4
CMT,1,2,548,2.5,CSH,9.5
CMT,1,1,545,1,CRD,7.5
CMT,1,1,1104,6.8,CRD,21
CMT,1,1,343,2.2,CSH,8.5
CMT,1,2,247,0.7,CSH,5
CMT,1,1,336,1.7,CRD,7.5
CMT,1,1,745,3.2,CSH,12.5
CMT,1,1,150,0.3,CSH,4
CMT,1,1,490,3.5,CSH,12
CMT,1,1,628,1.1,CSH,8.5
CMT,1,1,608,1.3,CRD,8
CMT,1,1,1027,2.4,CSH,13.5
CMT,1,1,1493,6.2,CRD,23.5
CMT,1,1,369,0.6,CSH,6
CMT,1,1,382,1.5,CSH,7
CMT,1,1,749,2.5,CRD,12
CMT,1,1,1343,8.1,CRD,25.5
CMT,1,1,762,1.7,CRD,10
CMT,1,1,642,0.9,CSH,8
CMT,1,2,451,1.3,CSH,7
CMT,1,1,933,4.8,CRD,17
CMT,1,1,1215,2.2,CSH,13.5
CMT,1,1,233,0.8,CRD,5
CMT,1,1,73,0.3,CSH,3.5
CMT,1,2,932,1.9,CSH,11.5
CMT,1,1,303,1.1,CRD,6
CMT,1,1,803,3.9,CSH,14.5
CMT,1,1,288,0.6,CSH,5
CMT,1,1,203,0.4,CRD,4
CMT,1,1,300,1.1,CSH,6
CMT,1,1,270,0.6,CSH,5
CMT,1,1,1032,1.8,CSH,12
CMT,1,1,606,1.5,CRD,9
CMT,1,1,1095,3.5,CSH,15
CMT,1,2,554,1.9,CSH,9
CMT,1,2,540,2.7,CRD,10
CMT,1,2,608,1.7,CSH,9
CMT,1,1,778,3.7,CSH,13.5
CMT,1,1,1053,4.5,CRD,16.5
CMT,1,1,584,3.6,CSH,13
CMT,1,1,388,2,CRD,8
CMT,1,1,439,1.1,CRD,7
CMT,1,2,155,0.9,CRD,5
CMT,1,1,836,2.1,CRD,11.5
CMT,1,1,340,2.5,CRD,9
CMT,1,1,1751,5.3,CRD,22.5
CMT,1,1,1026,4.4,CRD,16
CMT,1,1,1133,8.2,CRD,25.5
CMT,1,1,711,3.9,CRD,13.5
CMT,1,1,442,1.7,CRD,8
CMT,1,1,1085,6.6,CRD,21.5
CMT,1,1,1408,8.6,CSH,27.5
CMT,1,1,476,1.5,CSH,7.5
CMT,1,1,840,4.8,CRD,16.5
CMT,1,1,892,3.1,CRD,13
CMT,1,1,830,5,CSH,17.5
CMT,1,1,418,0.9,CRD,6.5
CMT,1,1,396,1.3,CRD,7
CMT,1,1,460,1.1,CSH,7.5
CMT,1,1,855,2.4,CRD,11.5
CMT,1,2,1269,2.4,CSH,14.5
CMT,1,1,847,1.7,CSH,10.5
CMT,1,2,120,0.7,CSH,4.5
CMT,1,1,890,2.7,CSH,12.5
CMT,1,4,552,1.4,CSH,8
CMT,1,1,583,2,CRD,9
CMT,1,3,775,2.5,CRD,11.5
CMT,1,2,923,2,CSH,11.5
CMT,1,1,1054,4.8,CSH,17
CMT,1,1,745,1.9,CRD,10
CMT,1,1,343,0.9,CRD,6
CMT,1,1,558,1.7,CSH,8.5
CMT,1,1,621,1.3,CSH,8.5
CMT,1,1,399,1.3,CRD,7
CMT,1,1,587,1.8,CRD,9
CMT,1,1,580,0.8,CRD,7.5
CMT,1,1,271,0.6,CSH,5
CMT,1,1,483,1.3,CRD,7.5
CMT,1,2,446,0.9,CSH,6.5
CMT,1,2,398,0.6,CSH,6
CMT,1,1,1195,6.3,CRD,22
CMT,1,1,254,1.1,CSH,5.5
CMT,1,4,1183,4.3,CRD,17
CMT,1,1,748,2.6,CRD,11
CMT,1,1,524,1.5,CRD,8
CMT,5,1,1429,5.7,CRD,25
CMT,1,1,406,1.3,CRD,7.5
CMT,1,1,1255,4.9,CRD,19.5
CMT,1,1,240,0.5,CSH,5
CMT,1,1,481,1.7,CSH,8
CMT,1,1,193,0.5,CRD,4
CMT,1,1,554,2.2,CRD,9.5
CMT,1,2,405,1.2,CRD,6.5
CMT,1,1,448,1.5,CSH,7.5
CMT,1,1,469,1.4,CSH,7.5
CMT,1,1,420,0.8,CRD,6.5
CMT,1,1,1255,2.7,CRD,15
CMT,1,1,1234,5.8,CRD,19.5
CMT,1,2,238,1,CRD,5.5
CMT,1,2,522,2.2,CSH,9.5
CMT,1,3,335,1.5,CSH,7
CMT,1,3,639,1.5,CSH,8.5
CMT,1,2,363,0.9,CRD,6
CMT,1,2,922,4.7,CSH,16.5
CMT,1,2,493,1.4,CRD,7.5
CMT,1,2,1217,4.1,CSH,16.5
CMT,1,2,668,2.6,CRD,11
CMT,1,2,323,1.3,CRD,6.5
CMT,1,1,314,0.8,CRD,5.5
CMT,1,1,1055,5.1,CRD,18
CMT,1,1,552,2.8,CRD,10.5
CMT,1,1,1311,5,CRD,19
CMT,1,1,1142,5.1,CSH,18.5
CMT,1,2,500,1.5,CRD,8
CMT,1,2,797,2.9,CSH,12.5
CMT,1,1,210,1.5,CRD,6
CMT,1,1,901,4.1,CRD,14.5
CMT,1,1,920,0.7,CRD,10
CMT,1,1,313,0.7,CSH,5.5
CMT,1,2,335,1.4,CSH,7
CMT,1,2,306,1.3,CRD,6.5
CMT,1,1,411,0.9,CSH,6.5
CMT,1,1,357,1,CSH,6
CMT,1,2,217,0.6,CRD,4.5
CMT,1,1,767,6.3,CRD,19.5
CMT,1,1,204,0.5,CRD,4.5
CMT,1,1,415,1.7,CSH,8
CMT,1,1,468,1.4,CSH,7.5
CMT,1,1,125,0.5,CSH,3.5
CMT,1,1,614,3.1,CRD,11.5
CMT,1,1,418,1.5,CSH,7.5
CMT,1,1,359,1.2,CSH,6.5
CMT,1,1,256,0.4,CRD,4.5
CMT,1,1,434,1.7,CRD,8
CMT,1,1,413,2,CRD,8
CMT,1,1,330,1,CSH,6
CMT,1,1,534,2.3,CRD,9.5
CMT,1,1,1000,2.5,CSH,12.5
CMT,1,1,939,1.6,CRD,11
CMT,1,1,105,0.3,CSH,3.5
CMT,1,1,741,1.8,CRD,10.5
CMT,1,1,371,1.2,CRD,6.5
CMT,1,1,1702,5.8,CRD,22.5
CMT,1,1,1178,4.8,CSH,17.5
CMT,1,1,774,2.1,CSH,11
CMT,1,1,356,0.5,CSH,5.5
CMT,1,2,315,1.8,CSH,7
CMT,1,1,500,1.7,CRD,8.5
CMT,1,1,1761,10,CRD,32
CMT,1,1,740,3.8,CRD,13
CMT,1,1,871,3.6,CRD,14
CMT,1,2,704,3.1,CRD,12.5
CMT,1,1,453,1.3,CSH,7
CMT,1,1,278,1,CRD,6
CMT,1,1,689,7.5,CSH,21
CMT,1,1,1031,3.3,CRD,14
CMT,1,1,441,0.9,CSH,6.5
CMT,1,1,651,2.3,CRD,10.5
CMT,1,1,539,2.1,CRD,9.5
CMT,1,1,825,1.1,CRD,9.5
CMT,1,1,170,0.7,CRD,4.5
CMT,1,4,1438,3.6,CSH,18
CMT,1,1,421,1.5,CRD,7.5
CMT,1,1,2142,6.5,CRD,27
CMT,1,1,697,2.3,CSH,11
CMT,1,1,1109,1.8,CSH,12.5
CMT,1,1,1235,5.8,CSH,21
CMT,1,1,397,0.5,CRD,5.5
CMT,1,1,251,0.6,CRD,5
CMT,1,1,865,3.1,CRD,12.5
CMT,1,1,923,5.9,CRD,19
CMT,1,1,300,0.6,CSH,5
CMT,1,1,475,1.2,CRD,7
CMT,1,1,871,4.1,CSH,14
CMT,1,1,364,1.1,CSH,6.5
CMT,1,1,748,1.9,CRD,10
CMT,1,1,950,1.5,CSH,11.5
CMT,1,1,524,1.5,CSH,8.5
CMT,1,1,1267,2.4,CSH,14
CMT,1,1,865,2.7,CRD,12.5
CMT,1,1,535,1.5,CRD,8.5
CMT,1,1,388,1,CSH,6.5
CMT,1,2,277,1.4,CRD,6
CMT,1,1,509,1,CRD,7.5
CMT,1,1,1045,9.3,CRD,27
CMT,1,1,165,0.7,CSH,4.5
CMT,1,1,272,0.6,CRD,5
CMT,1,1,865,2.1,CRD,11
CMT,1,1,382,0.5,CSH,6
CMT,1,2,296,1,CRD,5.5
CMT,1,2,437,1.3,CRD,7
CMT,1,1,732,4,CRD,14
CMT,1,1,295,0.8,CRD,5.5
CMT,1,1,275,0.8,CSH,5.5
CMT,1,1,610,1.6,CSH,9
CMT,1,1,2049,10.6,CRD,34
CMT,1,1,1730,1.7,CSH,17.5
CMT,1,1,126,0.4,CRD,3.5
CMT,1,1,138,0.4,CSH,3.5
CMT,1,2,987,1.9,CRD,12
CMT,1,1,543,2.1,CSH,9
CMT,1,1,576,1.8,CRD,9
CMT,1,1,578,2,CSH,9
CMT,1,1,1060,2,CRD,12
CMT,1,1,683,0.8,CSH,8.5
CMT,1,1,503,1,CRD,7.5
CMT,1,1,596,0.7,CRD,7.5
CMT,1,1,533,1.4,CRD,8
CMT,1,2,450,0.8,CRD,6.5
CMT,1,1,653,3.4,CSH,12.5
CMT,1,1,588,3.3,CRD,12
CMT,1,1,807,1.7,CRD,10
CMT,1,2,815,2.4,CSH,11.5
CMT,1,1,584,1.5,CRD,8.5
CMT,1,2,296,0.6,CRD,5.5
CMT,1,1,718,3.9,CRD,13.5
CMT,1,1,987,2.6,CRD,13.5
CMT,1,1,1110,1.1,CRD,12
CMT,1,1,663,1.2,CRD,8.5
CMT,1,1,799,2.4,CRD,11
CMT,1,1,359,1.2,CRD,6.5
CMT,1,2,837,2.1,CRD,11
CMT,1,1,555,1.9,CRD,9
CMT,1,1,1083,3.3,CRD,14.5
CMT,1,2,384,1,CSH,6.5
CMT,1,2,638,1.3,CRD,8
CMT,1,1,140,0.8,CSH,4.5
CMT,1,1,1749,11.8,CRD,36.5
CMT,1,1,184,0.7,CRD,4.5
CMT,4,1,241,0.6,CSH,4.5
CMT,1,1,874,1.6,CRD,10.5
CMT,1,1,471,1.4,CSH,7.5
CMT,1,2,471,1.3,CSH,7.5
CMT,1,1,409,0.8,CRD,6
CMT,1,1,297,1.1,CSH,6
CMT,1,1,305,1.1,CRD,6
CMT,1,1,875,3.4,CRD,13.5
CMT,1,1,438,1.1,CRD,6.5
CMT,1,1,408,0.9,CRD,6.5
CMT,1,1,1092,6.1,CSH,21
CMT,1,1,1914,8.3,CSH,29.5
CMT,1,1,841,2.5,CRD,12
CMT,1,1,392,0.9,CSH,6.5
CMT,1,1,726,2,CRD,10
CMT,1,1,562,2.1,CRD,10
CMT,1,1,691,1.9,CSH,9.5
CMT,1,1,1583,2.6,CRD,17.5
CMT,1,1,805,3.4,CRD,12.5
CMT,1,1,312,0.8,CRD,5.5
CMT,1,1,328,1.1,CSH,6.5
CMT,1,1,483,1.5,CRD,8
CMT,1,1,678,2.5,CRD,10
CMT,1,1,742,3,CRD,12.5
CMT,1,2,405,1,CRD,6.5
CMT,1,1,1273,4.8,CSH,18.5
CMT,1,1,800,1.8,CSH,10.5
CMT,1,1,1456,5.9,CRD,22.5
CMT,1,2,518,2.1,CRD,9
CMT,1,1,378,1.2,CRD,6.5
CMT,1,1,708,1.8,CRD,9.5
CMT,1,1,73,0.4,CSH,3.5
CMT,1,1,602,1.1,CRD,8
CMT,1,1,65,0.3,CSH,3
CMT,1,1,1504,1.6,CSH,15.5
CMT,1,1,228,0.8,CRD,5
CMT,1,1,473,1.3,CRD,7.5
CMT,1,1,250,0.7,CRD,5
CMT,1,1,818,1.4,CSH,10
CMT,1,1,280,1,CRD,6
CMT,1,1,158,0.4,CRD,4
CMT,1,1,418,1.3,CSH,7
CMT,1,2,500,1.7,CRD,8
CMT,1,1,157,0.7,CSH,4.5
CMT,1,1,483,0.3,CSH,6.5
CMT,1,1,835,6.8,CSH,20.5
CMT,1,1,356,1.1,CSH,6.5
CMT,1,1,633,2.5,CRD,10
CMT,1,1,237,1,CSH,5.5
CMT,1,1,631,1.5,CSH,9
CMT,1,1,1530,5.2,CRD,22.5
CMT,1,1,715,1.6,CSH,9.5
CMT,1,1,1201,4.6,CSH,17.5
CMT,1,1,732,1.4,CSH,9.5
CMT,1,1,2508,21.4,CSH,58.5
CMT,1,1,803,5.7,CSH,18.5
CMT,1,1,1055,4.9,CRD,17.5
CMT,1,1,1140,6.6,CRD,22
CMT,1,2,473,1,CSH,7
CMT,1,1,79,0.4,CSH,3.5
CMT,1,1,462,1.2,CRD,7.5
CMT,1,1,751,4.3,CRD,15
CMT,1,1,375,0.6,CSH,6
CMT,1,1,197,0.8,CRD,5
CMT,1,1,373,0.7,CRD,5.5
CMT,1,1,726,1.9,CSH,10
CMT,1,1,159,0.9,CSH,4.5
CMT,1,1,708,2.4,CSH,10.5
CMT,1,2,418,1,CRD,6.5
CMT,1,1,789,3,CSH,12.5
CMT,1,1,328,0.9,CSH,6
CMT,1,1,1111,7,CSH,23
CMT,1,1,263,1,CSH,5.5
CMT,1,1,583,2.2,CRD,9.5
CMT,1,1,1368,15.9,CRD,42
CMT,2,2,2869,18.9,CSH,52
CMT,1,1,716,2.5,CRD,11
CMT,1,1,316,0.8,CRD,5.5
CMT,1,2,891,2.2,CRD,12
CMT,1,2,441,0.8,CRD,6.5
CMT,1,2,1016,3,CRD,14
CMT,1,1,444,0.9,CSH,6.5
CMT,1,1,1165,4.8,CSH,18.5
CMT,1,1,555,1,CRD,7.5
CMT,1,1,539,0.8,CSH,7.5
CMT,1,2,565,1.6,CRD,8.5
CMT,1,1,673,3.5,CSH,12.5
CMT,1,1,568,1.2,CRD,8
CMT,1,1,443,0.8,CSH,6.5
CMT,1,1,227,0.6,CRD,4.5
CMT,1,1,70,0.1,CSH,3
CMT,1,1,219,0.7,CSH,4.5
CMT,1,1,127,0.7,CSH,4.5
CMT,1,1,222,1.1,CSH,5.5
CMT,1,1,1285,5.6,CRD,20.5
CMT,1,1,227,0.9,CRD,5
CMT,1,1,411,1.4,CRD,7.5
CMT,1,1,1042,2.2,CSH,12.5
CMT,1,1,1364,2.6,CRD,16
CMT,1,1,141,0.7,CSH,4
CMT,1,2,409,0.9,CRD,6.5
CMT,1,1,390,1.6,CSH,7.5
CMT,1,1,1002,2.3,CSH,12.5
CMT,1,1,769,2.3,CRD,11
CMT,1,1,350,1.8,CSH,7.5
CMT,1,1,618,2,CRD,9
CMT,1,1,544,1.3,CSH,8
CMT,1,1,702,1.9,CRD,10
CMT,1,1,764,2,CRD,11
CMT,1,1,622,1.5,CRD,8.5
CMT,1,2,1110,3,CSH,14
CMT,1,1,299,1.2,CSH,6.5
CMT,1,1,700,1.9,CRD,10
CMT,1,1,672,2,CRD,9.5
CMT,1,1,263,0.9,CSH,5
CMT,1,1,495,1.6,CSH,8
CMT,1,1,1371,3.5,CRD,17
